@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
2,1,0,2,0,0,0,0,0,0,0,5,0,2,1,2,1,13.0,4.39130434783,2,ladygaga
0,0,1,1,1,0,0,1,0,0,0,5,2,1,0,0,3,10.5,4.61111111111,2,ladygaga
0,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,4,12.5,4.21739130435,2,ladygaga
0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,11.0,3.88888888889,1,ladygaga
1,0,3,1,3,0,3,0,0,0,0,5,1,3,0,0,1,15.0,4.44,2,ladygaga
0,0,1,0,0,1,0,0,0,0,0,10,0,1,1,0,2,11.5,4.85714285714,2,ladygaga
1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,9.0,3.14285714286,1,ladygaga
2,0,0,1,0,0,0,1,0,0,0,6,2,1,0,0,3,22.0,4.4,1,ladygaga
0,0,0,1,0,0,1,0,0,0,0,8,0,2,0,0,2,10.3333333333,3.96,3,ladygaga
3,2,0,0,0,0,0,0,1,0,0,9,3,0,0,0,8,7.75,4.07407407407,4,ladygaga
1,0,1,0,0,0,1,0,0,0,0,7,4,0,0,0,3,6.75,5.27272727273,4,ladygaga
2,1,0,3,0,0,2,0,0,0,0,10,0,1,1,2,4,16.5,3.6,2,ladygaga
0,1,1,1,2,1,1,0,0,0,0,9,1,2,0,0,1,11.0,4.11111111111,3,ladygaga
1,2,0,1,0,0,2,0,0,0,0,3,2,1,0,0,2,8.5,4.0,2,ladygaga
5,0,0,0,0,0,1,1,0,0,0,3,0,2,1,0,1,13.0,3.68181818182,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
6,0,0,2,0,0,2,0,0,0,0,8,0,4,1,1,1,36.0,3.65517241379,1,ladygaga
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,4.5,4.42857142857,2,ladygaga
4,0,0,1,0,1,1,0,0,0,0,6,1,2,0,0,1,13.0,3.875,2,ladygaga
2,1,0,1,0,0,1,0,0,0,0,3,1,1,0,0,3,6.66666666667,4.4375,3,ladygaga
1,2,0,1,0,0,2,0,0,0,0,10,2,2,0,1,1,16.5,3.85714285714,2,ladygaga
2,2,1,3,0,0,0,0,0,0,0,3,0,4,0,1,0,9.66666666667,3.70833333333,3,ladygaga
2,0,1,1,0,0,0,2,0,1,0,9,0,2,0,2,3,7.75,3.52,4,ladygaga
1,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,3,11.5,4.45,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8.0,3.75,1,ladygaga
2,0,1,0,0,0,0,1,0,0,0,11,1,1,0,1,4,9.0,3.82608695652,3,ladygaga
3,2,0,2,0,0,0,0,0,0,0,9,1,2,0,1,4,9.66666666667,3.77272727273,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,4.0,1,ladygaga
0,1,1,1,0,0,1,0,1,0,0,2,0,4,0,1,1,12.0,3.95,2,ladygaga
2,1,1,0,0,0,1,0,1,0,0,11,0,0,1,0,4,10.3333333333,3.96153846154,3,ladygaga
1,0,0,2,0,0,2,0,0,0,1,9,1,0,0,0,0,13.0,4.54545454545,2,ladygaga
1,1,1,2,1,0,1,0,0,0,1,8,1,1,1,1,1,7.0,4.60869565217,4,ladygaga
1,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,6.66666666667,6.29411764706,3,ladygaga
2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,7.5,4.33333333333,2,ladygaga
0,0,0,3,0,0,0,0,0,0,0,7,1,2,0,1,1,6.33333333333,5.35294117647,3,ladygaga
1,0,1,0,0,0,0,3,1,0,0,12,1,1,0,0,4,31.0,4.33333333333,1,ladygaga
2,1,1,1,1,1,0,1,0,0,0,3,0,3,0,1,3,8.0,3.68421052632,3,ladygaga
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0,7.0,1,ladygaga
3,0,0,0,0,0,1,2,0,0,0,6,3,1,0,0,5,14.5,3.66666666667,2,ladygaga
1,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,2,13.5,4.56,2,ladygaga
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,11.0,5.18181818182,1,ladygaga
0,1,0,1,0,0,3,0,0,0,0,9,1,0,0,1,0,10.5,4.17647058824,2,ladygaga
0,0,0,0,0,0,1,1,0,0,0,15,1,0,0,0,1,30.0,4.38461538462,1,ladygaga
0,2,0,1,1,0,2,0,0,0,0,12,1,0,0,0,1,5.0,4.82608695652,6,ladygaga
2,0,0,1,0,0,0,0,0,0,0,11,1,1,0,1,6,5.8,4.44,5,ladygaga
1,2,0,1,1,0,1,0,1,0,0,6,0,0,0,0,1,21.0,3.72222222222,1,ladygaga
1,0,0,0,0,0,1,1,0,0,0,9,2,1,0,0,1,27.0,4.70833333333,1,ladygaga
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,8.0,3.83333333333,1,ladygaga
0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,2,24.0,5.08695652174,1,ladygaga
1,0,1,0,1,0,2,0,0,0,0,11,0,2,0,0,2,16.5,3.92857142857,2,ladygaga
3,1,2,3,1,0,0,0,0,2,1,11,0,0,0,1,1,16.0,3.88888888889,2,ladygaga
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,5.0,4.0,1,ladygaga
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2.5,4.66666666667,2,ladygaga
3,1,0,1,0,0,1,0,0,0,0,3,2,0,0,1,3,10.5,4.05555555556,2,ladygaga
2,0,0,2,1,0,0,0,0,0,0,4,0,4,0,0,3,9.66666666667,4.34615384615,3,ladygaga
0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,14,22.0,5.88235294118,1,ladygaga
0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,1,10.5,4.66666666667,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
1,1,0,1,1,0,0,0,0,0,0,8,0,1,0,0,14,6.8,3.78571428571,5,ladygaga
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4.0,7.5,1,ladygaga
2,2,0,0,1,0,2,0,0,0,0,6,0,1,0,0,1,25.0,3.73913043478,1,ladygaga
2,1,1,3,2,0,2,0,0,0,0,5,0,3,1,2,1,16.5,3.6,2,ladygaga
3,2,1,2,0,1,1,0,0,0,0,5,0,0,0,1,2,27.0,4.38461538462,1,ladygaga
0,0,0,0,0,0,1,0,0,0,0,7,1,2,0,0,9,23.0,4.33333333333,1,ladygaga
0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,14,8.0,4.0,2,ladygaga
0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,7.0,4.58333333333,2,ladygaga
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,14.0,4.23076923077,1,ladygaga
2,2,0,1,0,0,2,0,0,0,0,4,0,4,1,0,2,8.33333333333,4.1,3,ladygaga
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,11.0,3.7,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
3,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2,6.0,4.15789473684,4,ladygaga
4,1,0,1,0,0,0,0,0,0,0,8,0,1,0,1,2,7.5,4.23076923077,4,ladygaga
1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,16.0,4.6,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,4.0,1,ladygaga
4,2,0,1,0,0,1,1,0,1,0,2,0,1,0,1,2,14.0,3.54166666667,2,ladygaga
0,0,1,0,0,0,1,0,0,0,0,9,1,1,0,0,4,7.5,4.14814814815,4,ladygaga
3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,8.0,3.14285714286,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,10,11.0,4.6,1,ladygaga
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,11.0,4.55555555556,1,ladygaga
1,0,1,3,0,0,2,0,0,0,0,4,0,0,0,0,0,21.0,4.73684210526,1,ladygaga
0,0,0,1,1,0,2,0,1,0,0,10,1,0,0,0,0,7.0,5.18181818182,4,ladygaga
0,2,1,1,0,0,0,0,0,0,0,4,1,1,0,2,1,9.0,4.70588235294,2,ladygaga
2,0,1,1,0,0,1,0,0,0,0,2,2,3,0,0,0,20.0,3.84210526316,1,ladygaga
0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,10.0,4.5,1,ladygaga
0,0,1,1,0,0,0,2,0,1,0,7,2,2,0,1,2,9.33333333333,4.17391304348,3,ladygaga
2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,10.0,4.0,1,ladygaga
3,0,0,1,0,0,1,0,0,2,0,8,0,0,0,0,5,14.5,3.625,2,ladygaga
0,0,1,3,0,0,0,0,0,0,0,8,4,0,0,0,5,5.66666666667,3.92857142857,6,ladygaga
1,0,2,1,1,0,1,0,0,0,0,2,1,1,0,1,0,16.0,4.0,1,ladygaga
2,0,1,0,0,0,3,0,0,0,0,3,6,1,0,0,1,9.66666666667,4.34782608696,3,ladygaga
2,0,0,1,0,0,1,0,0,0,1,5,0,1,1,1,1,15.0,4.16666666667,1,ladygaga
2,0,1,0,0,0,2,0,0,0,0,9,0,0,1,0,2,17.0,3.51612903226,2,ladygaga
1,1,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,4.8,4.25,5,ladygaga
1,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,2,25.0,5.04166666667,1,ladygaga
1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,8.0,3.5,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
3,1,2,3,0,0,0,0,0,0,0,7,0,1,0,1,3,7.75,3.1724137931,4,ladygaga
1,1,1,1,2,0,1,0,0,0,0,6,0,1,0,1,2,12.5,4.68181818182,2,ladygaga
1,0,0,3,1,0,0,1,0,0,0,4,5,1,0,1,1,11.5,4.57142857143,2,ladygaga
2,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,2,14.5,4.07407407407,2,ladygaga
1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,20.0,4.52941176471,1,ladygaga
0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,9.0,4.75,1,ladygaga
2,2,0,2,1,1,0,0,0,0,0,11,0,1,0,2,1,6.2,4.11111111111,5,ladygaga
2,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,7.5,4.07692307692,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3.66666666667,4.66666666667,3,ladygaga
1,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,1,13.0,4.36363636364,2,ladygaga
0,0,0,3,0,0,4,0,0,0,0,11,0,1,0,1,1,14.5,4.66666666667,2,ladygaga
1,0,0,2,1,0,0,0,0,0,0,4,3,1,0,0,3,5.5,4.05263157895,4,ladygaga
2,2,0,0,0,0,0,1,0,0,0,12,2,1,0,1,3,7.25,4.56,4,ladygaga
2,1,1,1,0,0,1,0,0,0,0,2,2,3,0,0,1,15.0,4.11111111111,2,ladygaga
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,4.66666666667,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6.0,4.4,1,ladygaga
1,0,1,0,0,0,1,0,0,0,0,7,0,0,1,0,0,13.5,4.86956521739,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
1,1,0,2,0,1,1,0,0,0,0,5,1,1,0,1,3,11.5,4.15789473684,2,ladygaga
2,1,0,0,1,0,0,0,0,0,0,4,2,0,0,0,5,25.0,4.27272727273,1,ladygaga
2,1,0,2,0,1,0,0,1,0,1,3,1,1,0,1,3,7.66666666667,4.0,3,ladygaga
3,0,2,0,3,0,0,0,0,0,0,2,2,1,0,0,3,9.33333333333,3.92,3,ladygaga
0,0,1,0,0,0,2,0,0,0,0,9,1,1,0,0,2,9.0,5.22727272727,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,ladygaga
2,1,0,1,0,0,0,2,0,1,0,3,0,2,0,1,3,15.5,3.36,2,ladygaga
2,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,21.0,4.05882352941,1,ladygaga
5,4,0,4,0,0,1,0,0,0,0,5,0,2,0,4,2,11.6666666667,3.45161290323,3,ladygaga
1,1,1,1,0,0,2,1,0,0,0,5,1,1,0,0,7,8.66666666667,4.15,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3.0,6.0,1,ladygaga
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,3.0,4.66666666667,2,ladygaga
1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,16.0,5.1875,1,ladygaga
1,1,0,2,0,0,0,0,1,0,0,1,2,1,0,1,0,7.0,4.25,2,ladygaga
1,2,2,4,0,0,1,0,0,0,0,4,0,2,0,0,1,13.5,4.16,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
4,0,1,1,2,0,1,0,0,0,0,4,2,0,1,0,2,9.0,4.69565217391,3,ladygaga
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,2,13.0,4.0,1,ladygaga
4,4,0,1,0,1,1,0,0,0,0,6,0,2,0,1,1,8.0,3.89285714286,4,ladygaga
3,0,0,2,0,0,6,0,0,0,0,12,0,1,0,0,2,10.6666666667,4.25,3,ladygaga
0,2,1,2,0,0,2,0,0,0,0,5,0,2,1,0,0,12.5,4.0,2,ladygaga
2,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,4,6.0,3.8,5,ladygaga
0,1,0,1,1,0,0,0,0,0,0,4,2,2,0,1,3,9.5,4.23529411765,2,ladygaga
1,0,2,1,0,0,0,0,0,0,0,6,2,1,0,1,3,7.33333333333,3.8,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,0,3,9.0,4.16666666667,1,ladygaga
2,1,0,1,0,0,2,0,0,0,0,13,2,2,0,0,6,6.6,3.92592592593,5,ladygaga
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.0,3.0,1,ladygaga
2,0,1,1,3,0,0,0,0,0,0,5,1,1,0,0,1,13.5,3.56,2,ladygaga
2,2,0,1,1,0,1,0,0,0,0,8,0,2,0,1,1,28.0,4.24,1,ladygaga
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,10.0,4.22222222222,1,ladygaga
3,0,0,1,0,0,2,0,0,0,0,8,0,1,0,0,2,14.0,4.0,2,ladygaga
1,0,0,0,0,1,0,0,0,0,0,6,2,0,1,0,2,25.0,4.875,1,ladygaga
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8.0,3.14285714286,1,ladygaga
2,0,0,2,2,0,0,0,0,0,0,8,0,1,0,1,7,9.0,3.75,3,ladygaga
0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,17.0,4.52941176471,1,ladygaga
1,1,0,1,0,0,4,0,0,0,0,12,0,0,0,0,0,16.0,4.18518518519,2,ladygaga
1,1,0,1,0,0,1,0,0,0,0,4,1,1,0,1,0,10.0,3.42857142857,1,ladygaga
1,0,0,2,0,0,2,0,0,0,0,5,1,0,0,0,0,8.5,4.58333333333,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
0,0,0,0,0,0,2,1,0,0,0,5,1,0,0,0,9,12.0,5.11111111111,1,ladygaga
3,1,1,3,0,0,1,0,0,0,0,5,1,3,0,1,6,7.4,3.38709677419,5,ladygaga
2,0,0,0,0,0,3,0,0,0,0,9,0,1,0,0,0,28.0,4.66666666667,1,ladygaga
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,4.0,4.0,2,ladygaga
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,8.0,3.83333333333,1,ladygaga
1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,13.0,2.91666666667,1,ladygaga
0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,11.0,4.65,2,ladygaga
1,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,7.66666666667,3.65,3,ladygaga
3,1,1,1,3,1,1,0,0,0,0,4,1,2,1,1,3,10.0,4.18518518519,3,ladygaga
3,0,3,0,1,1,0,0,0,0,0,7,0,1,0,0,1,9.33333333333,3.83333333333,3,ladygaga
2,0,1,1,1,0,1,0,0,0,0,1,1,2,0,0,1,12.0,3.18181818182,1,ladygaga
4,0,0,3,0,0,1,1,0,1,0,3,1,2,0,1,0,6.0,4.73913043478,5,ladygaga
2,1,0,1,1,0,1,0,1,0,0,5,2,1,0,0,1,13.0,3.5,2,ladygaga
0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,2,6.0,6.3,2,ladygaga
0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,10.0,5.0,1,ladygaga
2,4,0,1,0,2,4,0,0,0,0,6,0,1,0,0,1,13.5,4.40909090909,2,ladygaga
1,2,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,12.0,3.95,2,ladygaga
2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,10.0,4.38888888889,2,ladygaga
1,1,0,2,1,0,0,0,0,0,0,9,1,2,0,2,4,8.33333333333,3.40909090909,3,ladygaga
1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,6.0,3.66666666667,3,ladygaga
3,1,2,0,0,0,0,0,0,0,0,9,2,1,1,1,13,14.5,4.0,2,ladygaga
4,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1,18.0,4.1875,1,ladygaga
0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,3.66666666667,4.125,3,ladygaga
4,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,2,17.0,4.5,1,ladygaga
0,1,0,1,3,0,0,0,1,0,0,9,0,2,0,0,1,35.0,4.0,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
1,0,0,2,2,0,0,2,0,1,0,5,1,1,0,1,1,13.0,3.95454545455,2,ladygaga
3,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,4,7.33333333333,4.05,3,ladygaga
0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,6,4.25,4.07692307692,4,ladygaga
1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,5,6.0,5.25,4,ladygaga
1,2,2,1,0,1,0,0,0,0,0,5,0,1,1,0,4,7.5,2.88461538462,4,ladygaga
2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,9.0,4.75,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
2,0,0,1,1,0,4,0,0,0,0,6,0,3,1,0,4,16.0,3.76923076923,2,ladygaga
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.75,1,ladygaga
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,4.33333333333,5.16666666667,3,ladygaga
1,0,0,0,2,1,0,0,1,0,0,4,0,0,0,0,1,5.33333333333,6.61538461538,3,ladygaga
0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,2,8.0,3.71428571429,1,ladygaga
0,0,0,2,0,0,0,1,0,0,1,2,2,1,0,0,0,11.0,5.44444444444,1,ladygaga
2,0,1,0,0,0,2,0,0,0,0,6,1,1,0,0,2,8.33333333333,4.52380952381,3,ladygaga
3,0,2,1,0,0,3,0,1,2,0,5,0,5,0,0,2,11.3333333333,4.2,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
4,2,0,2,0,0,0,0,0,0,1,5,0,0,0,1,2,14.5,3.76923076923,2,ladygaga
4,0,0,2,0,0,1,0,0,0,0,8,1,0,0,0,0,9.66666666667,4.48,3,ladygaga
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,4.0,1,ladygaga
3,1,1,0,0,0,0,0,0,0,0,4,0,3,1,0,5,8.0,3.66666666667,3,ladygaga
2,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,2,11.5,3.75,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3.33333333333,4.33333333333,3,ladygaga
2,0,0,1,2,0,0,1,1,1,0,2,0,2,0,1,2,8.5,3.75,2,ladygaga
3,1,1,2,2,0,2,0,0,0,0,11,1,0,0,1,3,15.0,4.07407407407,2,ladygaga
1,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,6.5,4.81818181818,2,ladygaga
1,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,1,8.5,5.8125,2,ladygaga
2,0,1,1,2,0,2,0,1,0,0,4,0,1,0,0,2,14.5,3.125,2,ladygaga
3,0,1,3,1,0,3,0,0,0,0,5,0,1,0,1,4,17.5,3.54838709677,2,ladygaga
4,0,0,0,2,0,1,0,0,0,0,4,0,2,1,0,2,12.5,4.63636363636,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7.0,4.14285714286,1,ladygaga
1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6,7.0,3.83333333333,2,ladygaga
0,0,0,2,0,0,4,0,0,0,0,8,1,2,0,1,1,25.0,5.42857142857,1,ladygaga
5,0,0,0,3,0,1,0,1,0,0,6,0,0,0,0,2,13.0,3.82608695652,2,ladygaga
0,0,0,1,0,0,1,1,0,0,0,10,3,0,0,0,0,9.33333333333,4.70833333333,3,ladygaga
2,2,0,1,1,0,1,0,0,0,0,7,1,0,1,2,1,14.0,4.34615384615,2,ladygaga
0,0,0,0,0,0,1,0,0,0,0,9,0,2,0,1,6,12.0,4.25,2,ladygaga
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,6.5,1,ladygaga
0,0,1,2,1,0,3,0,0,0,1,8,0,0,0,0,0,15.0,4.20833333333,2,ladygaga
0,0,1,1,0,0,0,0,0,0,0,7,3,0,2,0,1,9.33333333333,4.56,3,ladygaga
1,0,1,2,0,1,1,1,0,0,0,7,1,2,0,1,1,8.66666666667,4.31818181818,3,ladygaga
4,0,2,0,0,1,0,0,0,0,0,4,2,1,0,0,2,5.6,3.95833333333,5,ladygaga
0,1,1,1,0,0,0,0,1,0,0,6,0,3,0,1,1,5.33333333333,3.8,6,ladygaga
1,2,0,2,0,0,1,0,0,0,0,5,0,3,0,1,0,8.0,4.0,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7.0,1,ladygaga
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,19.0,3.46666666667,1,ladygaga
1,0,0,1,0,0,1,0,1,0,0,3,0,1,0,0,1,15.0,3.33333333333,1,ladygaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ladygaga
6,2,0,0,0,1,1,0,1,0,0,5,1,0,0,0,4,11.0,3.89285714286,3,ladygaga
2,0,1,2,1,0,2,0,1,0,0,7,0,0,0,0,3,8.0,4.10526315789,3,ladygaga
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,5.88888888889,1,ladygaga
3,2,0,0,1,0,1,0,0,0,0,3,1,3,0,0,3,10.3333333333,4.11111111111,3,ladygaga
0,4,0,2,0,0,2,0,0,0,0,8,1,0,0,0,0,14.0,4.48,2,ladygaga
1,1,1,0,0,0,1,0,1,0,0,9,3,0,0,0,2,4.16666666667,4.78947368421,6,ladygaga
2,4,0,0,1,0,0,0,0,0,0,5,1,0,0,2,2,9.0,4.125,3,ladygaga
0,0,0,2,0,1,0,0,0,0,0,5,2,1,0,0,2,6.5,4.19047619048,4,ladygaga
1,0,0,3,4,0,2,0,0,0,0,5,3,1,0,0,1,5.5,4.32,6,ladygaga
0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,3,12.0,3.57142857143,2,ladygaga
0,1,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,9.0,4.06666666667,2,ladygaga
1,0,0,2,0,0,2,0,0,0,0,6,0,1,0,1,1,9.0,4.81818181818,3,ladygaga
2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,6.0,3.2,1,ladygaga
2,2,1,2,0,1,0,0,0,0,0,4,2,0,0,1,1,10.5,3.8,2,ladygaga
