@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
2,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,12.5,4.19047619048,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.0,4.0,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,9.0,4.875,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.6,1,aplusk
0,0,0,1,0,0,0,3,1,0,0,14,4,1,0,1,5,29.0,4.63636363636,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7.0,3.8,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.5,1,aplusk
0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,5.15384615385,1,aplusk
2,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,4,8.0,3.72222222222,3,aplusk
1,0,0,1,0,0,0,1,0,0,0,19,0,2,0,2,8,34.0,3.41935483871,1,aplusk
0,2,1,0,1,0,0,1,1,0,0,11,0,2,0,0,3,27.0,3.375,1,aplusk
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,10.0,5.25,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,10,0,1,1,1,3,20.0,3.66666666667,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,9,0,1,1,1,3,9.0,3.2,2,aplusk
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,4.5,4.42857142857,2,aplusk
0,1,0,0,0,0,0,5,0,0,0,13,1,1,0,1,4,11.3333333333,3.88461538462,3,aplusk
0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,3,5.0,4.33333333333,2,aplusk
2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,10.0,3.3,1,aplusk
1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,6.0,5.4,2,aplusk
0,1,0,1,0,0,0,1,0,0,0,8,0,1,0,1,2,19.0,4.06666666667,1,aplusk
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4.0,5.75,2,aplusk
0,0,0,1,1,0,0,1,1,1,0,4,0,1,0,0,0,14.0,4.63636363636,1,aplusk
0,1,0,0,1,0,0,1,0,0,0,9,0,1,0,1,2,12.0,5.31818181818,2,aplusk
1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,1,10.0,3.63157894737,2,aplusk
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4.0,10.0,1,aplusk
0,2,1,2,0,0,2,1,1,0,0,6,0,2,0,0,1,32.0,3.84615384615,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,3,8.0,4.18181818182,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,25,1,2,0,0,0,31.0,3.26666666667,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.33333333333,1,aplusk
0,0,0,0,0,0,0,3,0,0,0,10,1,2,0,1,4,18.0,4.07142857143,1,aplusk
0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.14285714286,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4.0,2.75,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,3,9.0,2.57142857143,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.75,1,aplusk
0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,2,9.0,4.75,1,aplusk
1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,18.0,3.27777777778,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,5.0,1,aplusk
1,0,0,0,0,0,2,0,0,2,0,5,9,0,0,0,4,24.0,3.78947368421,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,25.0,3.89473684211,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.6,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,1,3,14.0,3.75,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,4,1,2,1,1,0,6.66666666667,4.52941176471,3,aplusk
0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,1,4,12.0,3.33333333333,1,aplusk
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,5.5,5.44444444444,4,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.14285714286,1,aplusk
4,1,0,1,0,0,0,1,0,0,0,9,0,0,0,1,2,25.0,4.28571428571,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,13.0,5.15384615385,1,aplusk
0,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,7.33333333333,5.0,3,aplusk
0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,7.0,4.76923076923,2,aplusk
1,1,1,0,0,0,0,2,0,0,0,16,0,0,3,1,6,18.0,3.64516129032,2,aplusk
1,0,0,0,0,0,0,1,2,0,0,7,2,1,0,1,6,24.0,3.68421052632,1,aplusk
1,2,0,0,0,0,0,0,0,0,0,14,4,1,0,2,8,9.0,3.21875,4,aplusk
0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,9.0,3.55555555556,1,aplusk
1,1,0,0,0,0,0,0,0,0,0,7,0,1,1,0,2,24.0,4.83333333333,1,aplusk
0,0,0,0,0,0,1,2,1,0,0,10,3,2,0,1,4,25.0,4.3,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.0,3.8,1,aplusk
1,1,0,0,0,0,0,2,0,0,0,19,1,3,0,2,8,37.0,3.26470588235,1,aplusk
0,0,0,1,0,0,0,1,0,0,0,9,0,2,0,1,4,16.0,4.28571428571,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,1,3,12.0,3.5,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,5.0,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,9.0,4.66666666667,1,aplusk
0,0,0,1,0,0,2,1,0,0,0,8,1,2,0,0,4,11.5,4.47368421053,2,aplusk
1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,7.5,3.0,2,aplusk
1,0,0,2,0,0,0,0,0,0,0,7,0,2,1,0,0,6.66666666667,4.70588235294,3,aplusk
1,1,1,0,0,0,0,0,0,0,0,10,2,1,1,1,5,23.0,4.17391304348,1,aplusk
2,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,2,12.0,3.81818181818,2,aplusk
0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,2,8.0,3.0,1,aplusk
2,0,1,0,2,0,1,0,0,0,0,5,0,0,1,0,2,19.0,3.76470588235,1,aplusk
2,3,0,0,0,1,0,0,0,0,1,7,2,0,0,3,5,13.5,4.24,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.0,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,3.83333333333,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,12.0,4.5,1,aplusk
1,0,0,1,1,0,0,1,0,0,0,6,0,1,0,1,4,16.0,2.92857142857,1,aplusk
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,4.4,1,aplusk
4,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,1,18.0,3.55555555556,1,aplusk
1,3,0,0,0,0,0,0,0,0,0,17,0,0,0,3,9,14.0,4.14814814815,2,aplusk
0,1,0,1,0,0,0,3,0,0,0,15,5,1,0,1,6,15.0,3.96153846154,2,aplusk
0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,3,15.0,3.4,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,1,3,13.0,3.45454545455,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,8.0,4.06666666667,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aplusk
0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,1,19.0,4.72222222222,1,aplusk
2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,10.0,2.9,1,aplusk
0,0,0,0,0,1,0,2,0,0,0,13,0,3,0,1,4,14.5,4.45833333333,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,4.0,1,aplusk
0,1,0,0,0,0,0,1,0,0,0,8,0,1,1,1,4,17.0,3.0,1,aplusk
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4.0,6.5,1,aplusk
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,5.5,5.0,2,aplusk
0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.875,1,aplusk
0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,6.5,5.8,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,10,2,1,0,0,4,11.0,3.61111111111,2,aplusk
0,0,1,0,0,0,0,1,0,0,0,10,0,2,0,1,3,25.0,3.3,1,aplusk
1,0,1,0,0,0,0,1,0,0,0,8,2,3,1,1,4,14.5,3.64,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,10.0,7.2,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,11,2,1,0,0,3,24.0,4.05555555556,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.16666666667,1,aplusk
0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,6.5,4.18181818182,2,aplusk
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,5.6,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,3.8,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.0,1,aplusk
1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,7.5,3.78571428571,2,aplusk
1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,1,4.66666666667,5.0,3,aplusk
1,1,0,1,0,0,0,0,0,0,1,3,1,1,0,0,8,7.0,4.16666666667,2,aplusk
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,15.0,4.07142857143,1,aplusk
2,0,0,0,3,0,2,0,0,0,0,10,0,0,0,0,5,16.5,3.48275862069,2,aplusk
0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,0,2,13.0,4.54545454545,1,aplusk
0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,6.0,5.09090909091,2,aplusk
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.0,5.14285714286,2,aplusk
1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,3,7.5,3.16666666667,2,aplusk
2,2,2,2,0,1,0,0,0,0,0,7,0,1,0,1,3,31.0,2.93333333333,1,aplusk
0,0,1,0,0,0,0,2,0,0,0,5,3,1,1,0,2,12.0,5.63157894737,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,1,3,11.0,3.11111111111,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,5.5,1,aplusk
0,1,0,1,0,0,1,0,0,0,0,6,1,0,0,0,2,9.0,4.375,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,9.0,4.0,2,aplusk
3,0,0,1,2,0,0,0,0,0,0,3,0,3,0,1,3,19.0,3.88888888889,1,aplusk
4,0,0,1,0,1,1,0,0,0,0,3,2,2,0,0,0,13.5,3.70833333333,2,aplusk
0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7.0,5.0,1,aplusk
1,2,0,0,0,0,0,0,0,0,0,5,3,2,1,2,5,5.83333333333,3.36666666667,6,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,1,3,11.0,3.44444444444,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,5.0,4.58333333333,3,aplusk
0,0,0,0,0,1,0,2,0,0,0,12,1,1,1,1,4,25.0,3.5,1,aplusk
1,0,0,1,0,0,0,0,1,0,0,9,0,1,0,1,4,13.0,4.68181818182,2,aplusk
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,3.5,1,aplusk
1,0,0,0,1,0,0,1,0,0,0,8,1,2,0,1,4,18.0,2.8125,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.5,1,aplusk
0,0,3,0,0,0,4,0,0,0,1,4,1,1,0,0,2,30.0,4.04166666667,1,aplusk
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.4,1,aplusk
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8.0,2.85714285714,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,6.5,5.63636363636,2,aplusk
3,0,2,0,0,0,2,0,0,0,0,4,0,2,1,0,2,26.0,3.69565217391,1,aplusk
2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,10.5,3.36842105263,2,aplusk
0,2,1,0,0,0,0,1,0,0,0,11,2,1,0,3,7,30.0,4.03703703704,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,10,2,1,0,0,3,21.0,4.0,1,aplusk
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,6.8,1,aplusk
0,2,0,0,0,0,0,2,1,1,0,7,2,2,0,1,3,26.0,3.4,1,aplusk
0,2,0,1,0,0,0,0,0,0,0,11,1,1,0,2,2,13.5,4.11538461538,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,4.75,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,8.5,4.2,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,7.66666666667,1,aplusk
1,0,2,1,2,0,0,0,0,0,0,2,1,2,0,0,1,7.0,4.77777777778,3,aplusk
0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,2,13.5,4.16,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,11,1,2,0,1,3,12.5,4.09523809524,2,aplusk
0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.5,4.27272727273,2,aplusk
0,1,0,0,0,0,0,1,0,0,0,13,1,1,1,2,5,13.5,4.25,2,aplusk
2,0,2,0,2,0,0,0,0,0,0,2,0,1,0,0,3,6.33333333333,3.3125,3,aplusk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.71428571429,1,aplusk
0,1,0,0,0,0,1,2,0,0,0,16,0,3,0,2,9,33.0,3.35714285714,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.0,4.0,1,aplusk
0,0,0,0,0,0,0,2,0,0,0,16,1,1,1,2,9,16.0,3.57142857143,2,aplusk
0,0,1,2,0,0,3,2,0,0,0,14,1,3,0,1,5,16.0,4.5,2,aplusk
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.25,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.66666666667,1,aplusk
0,2,0,0,0,0,0,1,0,0,0,6,0,2,1,1,4,9.5,2.9375,2,aplusk
1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,1,8.0,4.125,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12.0,7.0,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,3,1,1,3,19.0,3.21428571429,1,aplusk
2,0,0,1,1,0,0,1,1,0,2,9,0,0,0,0,3,24.0,3.27777777778,1,aplusk
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7.0,3.0,1,aplusk
1,2,0,0,0,0,0,1,0,0,0,7,1,2,1,2,3,17.0,3.34375,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,7.5,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,3,9.0,2.57142857143,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,2,12.0,3.41666666667,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.66666666667,1,aplusk
1,0,0,1,0,0,0,1,0,0,0,8,1,1,0,0,3,26.0,4.48,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,4.5,4.25,2,aplusk
0,0,1,0,0,0,0,2,0,0,0,11,2,1,0,1,5,7.66666666667,4.35,3,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,5.33333333333,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,3,21.0,4.55555555556,1,aplusk
0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,4.71428571429,1,aplusk
2,0,0,0,0,0,2,1,1,0,0,8,0,0,0,0,4,21.0,3.625,1,aplusk
0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,1,4,15.0,2.92307692308,1,aplusk
0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,3.5,4.71428571429,2,aplusk
1,0,0,0,0,0,7,1,1,0,0,9,3,1,0,1,1,10.3333333333,4.52631578947,3,aplusk
0,0,0,1,0,0,1,2,0,0,0,13,2,1,0,1,5,14.0,3.71428571429,2,aplusk
2,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,23.0,4.65217391304,1,aplusk
0,0,0,1,0,1,0,1,0,0,0,12,1,0,0,0,5,9.66666666667,4.70833333333,3,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,15.0,3.84615384615,1,aplusk
0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,8.5,3.85714285714,2,aplusk
2,2,0,0,1,0,0,0,0,0,0,3,1,0,1,2,1,9.5,3.52941176471,2,aplusk
1,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,1,9.0,4.375,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,1,3,13.0,3.72727272727,1,aplusk
1,0,0,1,0,0,1,1,0,0,0,7,0,1,0,1,5,24.0,3.5,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,9,0,1,0,1,4,17.0,3.28571428571,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.33333333333,1,aplusk
1,0,0,0,1,0,0,1,0,0,0,8,2,2,0,1,5,12.0,3.19047619048,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,1,4,15.0,3.23076923077,1,aplusk
0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1,3,13.0,3.0,1,aplusk
1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,16.0,3.73333333333,1,aplusk
0,0,1,0,0,0,0,1,0,0,0,12,0,2,0,1,3,6.75,4.71428571429,4,aplusk
1,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,9.0,4.375,1,aplusk
2,0,1,0,0,0,0,1,0,0,0,8,0,3,0,1,4,13.0,3.36363636364,2,aplusk
2,0,1,0,0,0,0,0,0,0,0,6,1,3,0,0,5,9.66666666667,3.62962962963,3,aplusk
2,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,3,14.5,4.29166666667,2,aplusk
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,7.0,5.0,1,aplusk
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,8.0,3.0,1,aplusk
2,0,1,1,1,0,0,2,0,1,0,5,0,2,0,0,3,27.0,4.66666666667,1,aplusk
1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,1,9.0,3.5,2,aplusk
0,1,0,0,0,0,0,1,0,0,0,18,1,1,0,3,11,10.3333333333,3.51851851852,3,aplusk
1,0,0,0,1,0,2,2,0,0,0,13,0,1,0,0,4,13.5,4.42857142857,2,aplusk
1,0,0,0,0,0,1,3,0,0,0,10,3,0,0,0,1,13.5,4.65,2,aplusk
0,0,0,0,0,0,0,3,0,0,0,15,2,2,0,1,5,13.5,4.63636363636,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,7.5,4.84615384615,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,7.0,4.8,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,19.0,4.75,1,aplusk
1,1,0,1,0,0,0,2,0,0,0,14,3,1,0,1,6,17.0,3.73333333333,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,3.66666666667,1,aplusk
2,0,0,0,1,0,0,2,0,0,0,13,0,0,0,0,5,25.0,4.04545454545,1,aplusk
1,2,0,1,1,0,0,1,0,0,0,6,1,1,0,0,4,9.5,3.6875,2,aplusk
2,2,0,1,0,0,0,0,0,0,0,5,0,1,1,0,2,8.66666666667,3.91666666667,3,aplusk
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,3,8.0,2.85714285714,1,aplusk
2,0,0,0,0,0,0,0,0,0,1,5,1,2,0,0,3,24.0,3.95454545455,1,aplusk
1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,1,16.0,4.625,1,aplusk
1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,12.0,4.04761904762,2,aplusk
0,0,2,1,0,0,0,0,1,0,0,1,4,2,2,0,1,7.33333333333,3.78947368421,3,aplusk
0,0,0,1,0,0,0,1,0,0,0,8,0,3,1,1,3,17.0,3.86666666667,1,aplusk
0,0,0,0,0,0,0,1,1,2,0,11,1,1,0,1,4,26.0,3.2380952381,1,aplusk
0,1,1,2,0,0,0,1,0,0,0,14,1,1,0,1,4,14.5,4.11538461538,2,aplusk
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.0,4.5,1,aplusk
1,0,1,1,0,1,2,0,0,0,0,5,0,0,0,0,0,14.0,4.45454545455,1,aplusk
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,11.0,2.22222222222,1,aplusk
0,0,0,1,0,0,0,3,0,0,0,15,1,2,0,1,5,30.0,4.03846153846,1,aplusk
0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,11.0,3.45454545455,1,aplusk
4,1,0,1,0,2,0,0,0,0,0,9,0,0,0,0,2,11.0,3.44827586207,3,aplusk
0,0,1,0,0,0,0,0,0,0,0,12,2,1,0,0,6,14.0,4.0,2,aplusk
1,0,1,1,0,0,0,2,0,2,0,14,0,1,0,1,8,31.0,4.25,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,4.66666666667,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,12.0,2.72727272727,1,aplusk
0,1,0,2,1,0,0,0,0,0,0,3,0,0,2,0,0,10.5,5.15789473684,2,aplusk
0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,1,3,19.0,3.47058823529,1,aplusk
2,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,2,17.0,3.76470588235,1,aplusk
0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,5.0,4.55555555556,2,aplusk
0,1,1,1,1,0,0,0,3,0,0,7,2,0,0,0,3,6.75,4.15,4,aplusk
1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,13.0,4.69230769231,1,aplusk
0,0,0,1,0,0,3,1,0,0,0,16,0,3,0,1,9,36.0,3.25,1,aplusk
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,12.0,4.27272727273,1,aplusk
1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,10.0,3.0,1,aplusk
0,0,0,0,0,0,0,2,0,0,0,13,1,2,0,0,4,10.3333333333,3.8,3,aplusk
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.75,1,aplusk
2,1,0,1,0,1,0,1,0,0,0,7,0,1,1,0,1,24.0,4.86363636364,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7.0,4.57142857143,1,aplusk
2,0,3,1,0,0,0,0,0,0,0,4,1,1,1,0,0,6.25,4.72727272727,4,aplusk
2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,6.0,3.6,1,aplusk
0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,11.0,4.0,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,5.0,5.7,2,aplusk
0,1,1,0,0,0,1,1,1,0,0,3,1,1,0,0,1,14.0,5.3,1,aplusk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.85714285714,1,aplusk
0,0,1,0,0,1,0,1,0,0,0,4,2,1,0,0,1,7.33333333333,5.41176470588,3,aplusk
1,0,2,1,4,0,0,0,0,0,0,3,0,1,2,0,2,13.0,4.44,2,aplusk
2,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,2,10.0,4.11111111111,2,aplusk
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.33333333333,1,aplusk
1,0,0,1,0,0,0,2,2,2,0,16,0,0,0,0,7,35.0,3.92592592593,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,8,0,1,0,1,3,15.0,3.61538461538,1,aplusk
1,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,9.0,3.75,2,aplusk
0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,16.0,5.0,1,aplusk
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,9.0,3.625,1,aplusk
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7.5,4.07692307692,2,aplusk
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2.5,6.5,2,aplusk
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,5.0,4.0,1,aplusk
2,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,1,19.0,5.11111111111,1,aplusk
1,0,0,0,0,0,0,1,0,0,0,10,0,1,0,1,4,23.0,4.09523809524,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,4.0,4.2,3,aplusk
1,1,0,1,0,0,0,1,0,0,0,11,2,1,0,0,4,11.0,3.5,3,aplusk
0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,4.0,4.14285714286,2,aplusk
1,0,1,0,0,0,0,2,0,0,0,13,0,1,0,1,5,28.0,4.04545454545,1,aplusk
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12.0,3.75,1,aplusk
